gps_time,x,y,z,ve(m/s),vn(m/s),vu(m/s),roll(rad),pitch(rad),yaw(rad)
2022-12-26-12-37-22-650,0.14039871047720265,-18.78639010282779,0.055672249557222386,0.0025,-2.3121,0.0055,-0.0009019195382131208,-0.0359434604695408,3.1247738992558904
2022-12-26-12-37-22-700,0.14077221302948306,-18.901955944685213,0.05627190705117613,0.0077,-2.3143,0.0167,-0.0005328609586859524,-0.035994596208069864,3.1247541136624375
2022-12-26-12-37-22-750,0.1411836818475738,-19.017273170693027,0.05707156317439477,0.0061,-2.307,0.0192,-0.00027452533386701847,-0.03628581638417708,3.1247187636765017
2022-12-26-12-37-22-800,0.1417011091504783,-19.132631464010565,0.05817121685254989,0.0111,-2.3091,0.0271,-1.6923759624888216e-05,-0.03646257856607021,3.1247114696663045
2022-12-26-12-37-22-850,0.14223531265872857,-19.24762349130488,0.05927087034022804,0.0052,-2.3009,0.0202,0.0002141651637220194,-0.03686407738841797,3.1246933927850957
2022-12-26-12-37-22-900,0.1426264718225294,-19.362775343978043,0.06037052040362845,0.0067,-2.3029,0.0249,0.0006048820400826685,-0.03692947217022986,3.1246704889514954
2022-12-26-12-37-22-950,0.14319952710902584,-19.47730676109431,0.06117016996912561,0.0135,-2.2935,0.0153,0.0006269199285751655,-0.037486654065149554,3.1246959815098028
2022-12-26-12-37-23-000,0.1438697109950855,-19.59241088725572,0.062069817501607005,0.0141,-2.3004,0.026,0.00037249947869418275,-0.03713558623483219,3.1247701411954916
2022-12-26-12-37-23-050,0.14471118979398234,-19.70662598833916,0.06346946472367776,0.0121,-2.2849,0.0292,0.0003538898182783306,-0.03808962655795091,3.1248849260026077
2022-12-26-12-37-23-100,0.1454573071542713,-19.821566961347788,0.06526910609036207,0.0107,-2.2885,0.0376,0.0005625002447630753,-0.038057526305268596,3.12490677438325
2022-12-26-12-37-23-150,0.14595972459347983,-19.935405807441516,0.06726875106800456,0.0055,-2.2708,0.0335,0.0006950287846403662,-0.03898554052292767,3.1247978440911233
2022-12-26-12-37-23-200,0.14620960775803216,-20.050038230995035,0.06916839101026007,0.0012,-2.2841,0.0324,0.0007754935595187207,-0.03853558867273749,3.1246412135316604
2022-12-26-12-37-23-250,0.14624139810795445,-20.163519689606222,0.07086803084957438,-0.0051,-2.2662,0.0247,0.0010961131436506644,-0.0394977755470327,3.124548593969712
2022-12-26-12-37-23-300,0.14638709073705858,-20.277675965319595,0.07236766807539219,0.0068,-2.2748,0.0242,0.0013826204246320116,-0.039410486377699415,3.124588646082093
2022-12-26-12-37-23-350,0.14694160395939537,-20.390954311225098,0.07356730663831712,0.0141,-2.258,0.0178,0.001250886341176936,-0.04007513999309014,3.1247546323917446
2022-12-26-12-37-23-400,0.14783341321303745,-20.504767627345085,0.07466694012543051,0.018,-2.2645,0.021,0.0012755087830389564,-0.03951226520066959,3.12499363463792
2022-12-26-12-37-23-450,0.14878437942251121,-20.617621991960476,0.07546657690979508,0.0213,-2.2522,0.016,0.001163013795541172,-0.03990210321648539,3.1250935877068664
2022-12-26-12-37-23-500,0.14989516826668048,-20.731040182745513,0.0761662082959127,0.024,-2.2626,0.0158,0.0005064866251339504,-0.03913376667627044,3.12511456022893
2022-12-26-12-37-23-550,0.1510147861534472,-20.843760249307625,0.07676583950777527,0.0195,-2.2467,0.0039,-6.240232754288006e-05,-0.039211649952105465,3.1251426317555535
2022-12-26-12-37-23-600,0.15211321391832922,-20.956778877552516,0.07736546666513,0.0174,-2.256,0.0095,-0.00021309480565164882,-0.03866915465377546,3.125225808388117
2022-12-26-12-37-23-650,0.15283549032493227,-21.069411261436194,0.07816509430899643,0.0062,-2.2438,0.0106,-0.00013352273177910448,-0.038693663108184034,3.1252578616390823
2022-12-26-12-37-23-700,0.15309243900808056,-21.1820225589572,0.07916472033816646,-0.0015,-2.2508,0.0179,0.00012186180307409493,-0.038527514325832166,3.1251702847522216
2022-12-26-12-37-23-750,0.1529335056747536,-21.294415206343395,0.08016434493882585,-0.009,-2.2382,0.0101,0.0005814848542621334,-0.038453342475198216,3.1250601144211148
2022-12-26-12-37-23-800,0.15274190405556354,-21.406740148655228,0.0808639682241239,-0.0027,-2.2459,0.0114,0.0010863873487538035,-0.03826740961783011,3.1250268186702543
2022-12-26-12-37-23-850,0.15277898790185773,-21.51922047655626,0.08146358701585932,0.0014,-2.2427,0.0033,0.0015501323440362772,-0.03798705734517568,3.125098541056003
2022-12-26-12-37-23-900,0.15303063897779534,-21.631469945816217,0.0819632068478704,0.0108,-2.2466,0.0103,0.001839932241011389,-0.03820361463971719,3.125216321511341
2022-12-26-12-37-23-950,0.15358780120825877,-21.743892559763182,0.08246282339947264,0.013,-2.242,0.0072,0.0018572991048267735,-0.03820804248766962,3.125281458822182
2022-12-26-12-37-24-000,0.15422266346514402,-21.8560809840411,0.08316244028313946,0.0139,-2.2416,0.015,0.0016897225209737221,-0.038425589593336515,3.1252819553334477
2022-12-26-12-37-24-050,0.15500675033182354,-21.968409256297946,0.08386205212109843,0.0128,-2.2397,0.0096,0.001662680372090029,-0.038368919625188895,3.125233943786639
2022-12-26-12-37-24-100,0.1556495592640461,-22.080756396273337,0.08456166266432064,0.0131,-2.2421,0.013,0.0015395028001994409,-0.03850068826616315,3.1251496627969915
2022-12-26-12-37-24-150,0.1563276898787933,-22.193144603658983,0.085161272254199,0.0113,-2.241,0.0062,0.0015280805801762265,-0.03863690107391836,3.125126038351849
2022-12-26-12-37-24-200,0.15681156336523028,-22.30554945966008,0.08576087886932271,0.0102,-2.2422,0.0104,0.0013730708381764322,-0.03876280853274528,3.1251904413328604
2022-12-26-12-37-24-250,0.1574473085168302,-22.417848872967426,0.08626048362656213,0.0116,-2.2391,0.0044,0.0013936977675950318,-0.03892142501509762,3.1253087818119956
2022-12-26-12-37-24-300,0.15794354293215118,-22.53047903742831,0.08666008611912801,0.0117,-2.2477,0.0105,0.0011496721671263696,-0.03878837615766372,3.1254229869429078
2022-12-26-12-37-24-350,0.1586128447231907,-22.642784001107596,0.08735968634369584,0.0113,-2.2422,0.0123,0.0011839638377641934,-0.03927716610411354,3.125446782220877
2022-12-26-12-37-24-400,0.1590817060701939,-22.755441914229724,0.08825928527848603,0.01,-2.248,0.0213,0.0010325604521445025,-0.03943355968277065,3.1254041325175175
2022-12-26-12-37-24-450,0.15973776325502076,-22.867623680985083,0.08925888228022849,0.0107,-2.2372,0.0142,0.0011280591092271005,-0.04011376018499266,3.1253104784814676
2022-12-26-12-37-24-500,0.1601624774385666,-22.980363725179956,0.08995847520632694,0.0074,-2.2479,0.0132,0.0010635150357992207,-0.039899762450705784,3.1253107266149276
2022-12-26-12-37-24-550,0.1607284670570701,-23.09253106187992,0.09065806935761422,0.0089,-2.2385,0.0071,0.0013528458406312745,-0.04044087255102166,3.1253519325993837
2022-12-26-12-37-24-600,0.16103133161097016,-23.20530440260066,0.0912576590022276,0.0052,-2.251,0.0117,0.0014250647900052888,-0.04026296698648226,3.1254297798516224
2022-12-26-12-37-24-650,0.16131830074076614,-23.31760159753518,0.09195724823045559,0.0013,-2.2417,0.0095,0.0018559683436320058,-0.04095233776275351,3.1254671324283425
2022-12-26-12-37-24-700,0.1613703997597833,-23.430424885231922,0.09255683346939492,0.001,-2.2548,0.0118,0.0021889938328068805,-0.04109177342569227,3.1255007328089706
2022-12-26-12-37-24-750,0.16153375198859354,-23.5429862344699,0.09315641778602135,0.0016,-2.2468,0.0083,0.0025829459212821965,-0.04186602151825677,3.125507681627948
2022-12-26-12-37-24-800,0.16161322350280471,-23.65592717044028,0.09375599815131075,0.002,-2.2547,0.0131,0.002885078000592635,-0.04215150626318925,3.1255142640674087
2022-12-26-12-37-24-850,0.16188783152969588,-23.76853957733904,0.09445557869771903,0.0066,-2.2454,0.0113,0.0033437835321929003,-0.04279897866543713,3.1255173076249183
2022-12-26-12-37-24-900,0.162252502789884,-23.881567084056986,0.0950551557326147,0.0126,-2.2586,0.0152,0.003356185649871354,-0.042916697004507114,3.125561416388626
2022-12-26-12-37-24-950,0.1627973023163216,-23.99452022926108,0.0957547307582054,0.0089,-2.2551,0.0119,0.0033745538614384845,-0.04346381707628905,3.1256092476429225
2022-12-26-12-37-25-000,0.1632467408666809,-24.10769202328258,0.0964543016869257,0.0087,-2.2617,0.014,0.0034263092267585943,-0.04407341794561705,3.125677198319797
2022-12-26-12-37-25-050,0.16401405177041983,-24.220677354136765,0.09705387277962707,0.0124,-2.2553,0.0062,0.003521658309124297,-0.04487332595611083,3.1257141821608063
2022-12-26-12-37-25-100,0.16475045753760664,-24.333965688864772,0.09765343995718467,0.0109,-2.2625,0.0033,0.003279112939847543,-0.04493906954197373,3.1257386747676255
2022-12-26-12-37-25-150,0.16558575613199356,-24.44698320635244,0.09805300739852285,0.009,-2.2573,-0.0023,0.003325999569592874,-0.045179401013454204,3.125767071571261
2022-12-26-12-37-25-200,0.16621178960691996,-24.56051127696084,0.09845256995081009,0.0062,-2.2711,0.0021,0.003467852042306754,-0.044856184815727604,3.125823190207351
2022-12-26-12-37-25-250,0.16689610146047773,-24.67377852099758,0.09895212996175928,0.0101,-2.2685,0.0014,0.0036534333729102094,-0.04536915528667283,3.1258661608418543
2022-12-26-12-37-25-300,0.16749652900323397,-24.78791703514284,0.09935168643240111,0.0099,-2.2866,0.0012,0.0034814891549639192,-0.04535428536069853,3.1259330152425195
2022-12-26-12-37-25-350,0.1682011464089328,-24.901661534513323,0.09965124173970707,0.0074,-2.2756,-0.0044,0.003530754092521065,-0.046256182907763066,3.1259936319586115
2022-12-26-12-37-25-400,0.1689048834819955,-25.016125248465706,0.09995079357296,0.0108,-2.2882,0.001,0.003658138099895177,-0.04631201715990497,3.1260897230677087
2022-12-26-12-37-25-450,0.1697066277633663,-25.13017386074239,0.10055034315647227,0.0124,-2.2804,0.0054,0.003722777084327781,-0.0469330600238366,3.1261145595916564
2022-12-26-12-37-25-500,0.170421842929386,-25.244854005228543,0.10114988868338592,0.0111,-2.2935,0.0076,0.0035927792544125886,-0.04667877113687463,3.126120236100516
2022-12-26-12-37-25-550,0.17117502749599556,-25.359149015251873,0.10174943514156887,0.0097,-2.2858,0.0013,0.0036398288630034707,-0.047008938928652044,3.1261294495191043
2022-12-26-12-37-25-600,0.1718549226526127,-25.474162128498953,0.10214897409502655,0.0088,-2.3021,0.0042,0.003742111405449061,-0.0466551214717245,3.1261697532556028
2022-12-26-12-37-25-650,0.17249508496907495,-25.58880564654788,0.1025485146223506,0.0051,-2.2947,0.0021,0.003995141927473633,-0.04706546391229871,3.126216371715509
2022-12-26-12-37-25-700,0.17293569215506555,-25.70418835463733,0.10304804871988082,0.0042,-2.3092,0.0045,0.004255197015765047,-0.04682140923464471,3.1262670886099237
2022-12-26-12-37-25-750,0.17339219517183313,-25.819273609992436,0.1034475832633337,0.0055,-2.3038,0.0001,0.004445411916279867,-0.04728090267768249,3.1262940119367926
2022-12-26-12-37-25-800,0.17386105860327294,-25.935197949144808,0.10374711024170225,0.0056,-2.3197,-0.0009,0.004567615768980768,-0.046956877258048216,3.1263258343156046
2022-12-26-12-37-25-850,0.17439084611697275,-26.05067610951322,0.10414663888114895,0.0037,-2.3098,-0.0029,0.00502457328352199,-0.04744905122338472,3.126305595128532
2022-12-26-12-37-25-900,0.1749073915147097,-26.166943405942718,0.10434616161630927,0.0088,-2.3263,-0.0001,0.005307726966705508,-0.04710036641326815,3.126257754623991
2022-12-26-12-37-25-950,0.17548133032124458,-26.28305420611555,0.10444568189571868,0.0063,-2.3232,-0.0081,0.005505959613098016,-0.047196883731768675,3.1261284328648147
2022-12-26-12-37-26-000,0.1759113444569227,-26.399850922537222,0.10444519917264117,0.004,-2.3394,-0.0063,0.005818955930669807,-0.04678362025579845,3.1260560352809916
2022-12-26-12-37-26-050,0.17648881333829447,-26.516488923620805,0.1044447133369264,0.0098,-2.3355,-0.004,0.00616324354081561,-0.04721385163077035,3.1260285143359345
2022-12-26-12-37-26-100,0.17708924071247356,-26.633802851585727,0.1044442238164951,0.0148,-2.3489,0.0011,0.006134721631978906,-0.047013472211944594,3.126041171795282
2022-12-26-12-37-26-150,0.177881275611802,-26.750897019013536,0.10424373160376277,0.0161,-2.3415,-0.0058,0.00590797625718156,-0.04717649619171028,3.1261112194678002
2022-12-26-12-37-26-200,0.17891347881071784,-26.868721498160497,0.10394323474472955,0.0219,-2.3584,-0.0053,0.005716144972339883,-0.04650657824441652,3.126166117979117
2022-12-26-12-37-26-250,0.18007548191920986,-26.986421670174263,0.10354273776397349,0.0213,-2.3574,-0.0097,0.005452701781091328,-0.04645470452831983,3.126155821164849
2022-12-26-12-37-26-300,0.1811853874735636,-27.104933175193455,0.10324223258182741,0.0193,-2.3749,-0.0048,0.005265933242624082,-0.045948410116296405,3.126082469182631
2022-12-26-12-37-26-350,0.18213900812072925,-27.22313946084472,0.10304172844729287,0.0141,-2.3674,-0.0031,0.005113644695820948,-0.04631642086995384,3.1259610119643306
2022-12-26-12-37-26-400,0.1829601797159901,-27.342207026953577,0.1031412181291067,0.0134,-2.3823,0.0042,0.005047062165093203,-0.04598628648377831,3.1258986695190343
2022-12-26-12-37-26-450,0.1837239596518936,-27.46089056950329,0.10334070432048925,0.0108,-2.3732,-0.0003,0.005071312398038942,-0.04623334558865999,3.125887878008643
2022-12-26-12-37-26-500,0.1845000995503181,-27.580386556214997,0.10334018949784429,0.0157,-2.3882,-0.0016,0.00513970139690238,-0.04537131466038328,3.1259860162493265
2022-12-26-12-37-26-550,0.18539632634929593,-27.69952848396629,0.10313967020928416,0.0163,-2.3854,-0.0061,0.0050993702936407105,-0.04507587783861642,3.1260523845757953
2022-12-26-12-37-26-600,0.18627400923403936,-27.819568319062082,0.10303914634026334,0.0145,-2.4037,-0.0,0.00512816887207044,-0.04402115901790116,3.1260410569875243
2022-12-26-12-37-26-650,0.18719142548569234,-27.93916419677653,0.10313862216196057,0.017,-2.3983,0.0006,0.005263426880005047,-0.044260424320101466,3.1259611545577304
2022-12-26-12-37-26-700,0.1881997888425344,-28.05974788259234,0.10333809091766355,0.0215,-2.4147,0.0061,0.005160506297544805,-0.04372933431210093,3.125859214972483
2022-12-26-12-37-26-750,0.18913928259324653,-28.179968633861417,0.10353755994317737,0.0124,-2.4052,0.0009,0.005153409736446319,-0.04395883262963403,3.125769715029493
2022-12-26-12-37-26-800,0.18988981700838536,-28.300911926442147,0.10383702231423264,0.0083,-2.4192,0.0059,0.005656990685081673,-0.04332058762606182,3.1257305327193983
2022-12-26-12-37-26-850,0.19046728827921378,-28.421447888224574,0.10423648505368632,0.01,-2.4135,0.0062,0.006090566058540512,-0.04353997519887823,3.125700459457202
2022-12-26-12-37-26-900,0.1910518212867336,-28.542953900858524,0.10463594038678536,0.0137,-2.4342,0.0068,0.006091428321004167,-0.04290467200012013,3.12570977305769
2022-12-26-12-37-26-950,0.19175202695705718,-28.664145810408836,0.1047353956628232,0.0124,-2.4263,-0.0016,0.0060827066663858564,-0.043146701886402315,3.125773477872094
2022-12-26-12-37-27-000,0.1927038804562713,-28.78612574739587,0.1047348444855718,0.0202,-2.4433,0.0001,0.006320623544659368,-0.042780444909390446,3.125850772378559
2022-12-26-12-37-27-050,0.19385440365119067,-28.907874824287603,0.10483429216176532,0.026,-2.4362,0.0012,0.006176807454363948,-0.043148755754959474,3.1258395288977043
2022-12-26-12-37-27-100,0.19509410691102236,-29.03053512877863,0.10493373258300487,0.0231,-2.4536,0.005,0.005963733208690886,-0.04250238029214648,3.1257341054258307
2022-12-26-12-37-27-150,0.19616074868783162,-29.152678220643907,0.10503317534421086,0.0173,-2.4407,0.0006,0.005961256080336823,-0.042620851688428815,3.1256282974753753
2022-12-26-12-37-27-200,0.19726624120758718,-29.275682591672314,0.10513261030849996,0.0238,-2.461,0.0048,0.005970709062818305,-0.04178476314216753,3.125587476754899
2022-12-26-12-37-27-250,0.19833818027216754,-29.39840616068289,0.10523204341421,0.022,-2.4535,0.002,0.005539853505746018,-0.041635356832091144,3.125606805979659
2022-12-26-12-37-27-300,0.1996555877763413,-29.521695776926492,0.10563147169605003,0.029,-2.4675,0.0126,0.005016088906415487,-0.04106491013815033,3.1257103517390568
2022-12-26-12-37-27-350,0.2012696756428296,-29.644772294179354,0.10613090012835613,0.0315,-2.4595,0.0095,0.004502162867704789,-0.04096551857653103,3.1257970286992487
2022-12-26-12-37-27-400,0.20298707242152503,-29.768271681326418,0.10663032274338669,0.0319,-2.4705,0.0123,0.004188944544252144,-0.04027487411133155,3.125809410117322
2022-12-26-12-37-27-450,0.20455436165097396,-29.891684498068585,0.10702974432337342,0.0263,-2.466,0.0034,0.003930785407127172,-0.039860338360149794,3.1256710547084703
2022-12-26-12-37-27-500,0.2059530031514054,-30.01548466639818,0.10732916079963317,0.0284,-2.4792,0.0099,0.0035794493197037753,-0.03916006829940581,3.125489068930659
2022-12-26-12-37-27-550,0.20727659161059364,-30.13931702313034,0.1077285743278189,0.0253,-2.4749,0.0047,0.00312927441643519,-0.03882659361484135,3.1254229013868677
2022-12-26-12-37-27-600,0.2086717013060273,-30.263331404852345,0.1083279868903606,0.0301,-2.4828,0.0167,0.002813949166416123,-0.038396932124776816,3.1254895201331774
2022-12-26-12-37-27-650,0.21028755526298148,-30.387281412168576,0.10912739336767174,0.0361,-2.4763,0.0174,0.002253283402323234,-0.0381994778952307,3.125587593883945
2022-12-26-12-37-27-700,0.212098547422082,-30.511632093482454,0.11022679907682864,0.0383,-2.4881,0.0244,0.001543546797889482,-0.037650417977251625,3.125597566991997
2022-12-26-12-37-27-750,0.21386185776442623,-30.635932830024252,0.1112262019010366,0.0291,-2.4862,0.0174,0.0011832599813834492,-0.0375104989802831,3.125526240412016
2022-12-26-12-37-27-800,0.21550685203976627,-30.760386731228966,0.1121256000001587,0.0313,-2.4915,0.0199,0.001115640934519528,-0.037477157152730804,3.1253744848887663
2022-12-26-12-37-27-850,0.21692491818421367,-30.885022655124818,0.11282499551086822,0.0233,-2.4916,0.0128,0.0008101384673438556,-0.0373186920427845,3.1252561652488624
2022-12-26-12-37-27-900,0.21791827077254844,-31.009930505775944,0.11372438887961955,0.0102,-2.4987,0.0213,0.0010353246871605184,-0.037071374995692664,3.1252193070192
2022-12-26-12-37-27-950,0.21857962767342443,-31.134442121667085,0.11462377925494138,0.0066,-2.4898,0.0164,0.0017964107282369512,-0.037387331007703396,3.125239423614345
2022-12-26-12-37-28-000,0.2190855790106987,-31.25962078676922,0.1156231654548634,0.0118,-2.503,0.0207,0.002275997396461369,-0.03690843538514302,3.1252291191904416
2022-12-26-12-37-28-050,0.21947850545320513,-31.38459744883551,0.11642254939726016,0.0055,-2.4945,0.0095,0.0027169546923513964,-0.03680118230206738,3.1251689692277513
2022-12-26-12-37-28-100,0.21976812797957201,-31.510196763528736,0.11712192966140123,0.0113,-2.5058,0.0131,0.003513768234081391,-0.03600486635370713,3.125117404941078
2022-12-26-12-37-28-150,0.2204471393665468,-31.63515899876712,0.11802130824046841,0.0229,-2.4939,0.0121,0.004092134673662401,-0.03594641475345907,3.1250317397482537
